PRODUCTODES_C;CODIGO MUNICIPIO;NOMBRE LOCALIDAD
VI•EDO DE TXAKOLI;48061;Maruri-Jatabe
VI•EDO DE TXAKOLI;48061;Maruri-Jatabe
FRUTALES;48009;Arrankudiaga
FRUTALES;48075;Orozko
MANZANO;48047;Gizaburuaga
MANZANO;48047;Gizaburuaga
FRUTALES;48047;Gizaburuaga
FRUTALES;48047;Gizaburuaga
FRUTALES;48047;Gizaburuaga
FRUTALES;48047;Gizaburuaga
VI•EDO DE TXAKOLI;48018;Berriatua
MANZANO;48018;Berriatua
VI•EDO DE TXAKOLI;48018;Berriatua
MANZANO;48018;Berriatua
VI•EDO DE TXAKOLI;48060;Markina-Xemein
MANZANO;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48060;Markina-Xemein
MANZANO;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48060;Markina-Xemein
MANZANO;48060;Markina-Xemein
MANZANO;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48028;Ea
VI•EDO DE TXAKOLI;48028;Ea
VI•EDO DE TXAKOLI;48028;Ea
VI•EDO DE TXAKOLI;48028;Ea
VI•EDO DE TXAKOLI;48028;Ea
VI•EDO DE TXAKOLI;48028;Ea
MANZANO;48060;Markina-Xemein
VI•EDO DE TXAKOLI;48027;Durango
VI•EDO DE TXAKOLI;48022;Karrantza Harana/Valle de Carranza
AKTINIDIA (KIWI);48911;Ajangiz
FRUTALES;48026;Dima
FRUTALES;48097;Zaratamo
FRUTALES;48080;Valle de Trápaga-Trapagaran
FRUTALES;48032;Elorrio
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48910;Iurreta
FRUTALES;48036;Galdakao
FRUTALES;48910;Iurreta
FRUTALES;48907;Kortezubi
FRUTALES;48907;Kortezubi
FRUTALES;48911;Ajangiz
FRUTALES;48021;Busturia
FRUTALES;48913;Zierbena
FRUTALES;48067;Muxika
MANZANO;48067;Muxika
MANZANO;48046;Gernika-Lumo
MANZANO;48046;Gernika-Lumo
MANZANO;48046;Gernika-Lumo
MANZANO;48046;Gernika-Lumo
MANZANO;48046;Gernika-Lumo
FRUTALES;48046;Gernika-Lumo
MANZANO;48046;Gernika-Lumo
FRUTALES;48046;Gernika-Lumo
MANZANO;48046;Gernika-Lumo
MANZANO;48046;Gernika-Lumo
MANZANO;48046;Gernika-Lumo
MANZANO;48046;Gernika-Lumo
MANZANO;48046;Gernika-Lumo
FRUTALES;48024;Zeanuri
AKTINIDIA (KIWI);48067;Muxika
FRUTALES;48907;Kortezubi
FRUTALES;48907;Kortezubi
MANZANO;48907;Kortezubi
FRUTALES;48907;Kortezubi
FRUTALES;48907;Kortezubi
FRUTALES;48907;Kortezubi
FRUTALES;48907;Kortezubi
FRUTALES;48091;Atxondo
FRUTALES;48091;Atxondo
FRUTALES;48075;Orozko
VI•EDO DE TXAKOLI;48022;Karrantza Harana/Valle de Carranza
VI•EDO DE TXAKOLI;48022;Karrantza Harana/Valle de Carranza
VI•EDO DE TXAKOLI;48022;Karrantza Harana/Valle de Carranza
VI•EDO DE TXAKOLI;48022;Karrantza Harana/Valle de Carranza
VI•EDO DE TXAKOLI;48022;Karrantza Harana/Valle de Carranza
VI•EDO DE TXAKOLI;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48039;Garai
FRUTALES;48019;Berriz
FRUTALES;48039;Garai
FRUTALES;48039;Garai
FRUTALES;48039;Garai
FRUTALES;48039;Garai
FRUTALES;48039;Garai
FRUTALES;48039;Garai
FRUTALES;48090;Balmaseda
FRUTALES;48013;Barakaldo
FRUTALES;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48032;Elorrio
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48019;Berriz
FRUTALES;48050;Izurtza
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
FRUTALES;48910;Iurreta
FRUTALES;48079;Errigoiti
FRUTALES;48049;Ispaster
FRUTALES;48049;Ispaster
FRUTALES;48049;Ispaster
FRUTALES;48066;Morga
FRUTALES;48066;Morga
FRUTALES;48066;Morga
FRUTALES;48028;Ea
FRUTALES;48028;Ea
FRUTALES;48028;Ea
FRUTALES;48062;Mendata
FRUTALES;48048;Ibarrangelu
FRUTALES;48048;Ibarrangelu
FRUTALES;48914;Arratzu
FRUTALES;48062;Mendata
FRUTALES;48049;Ispaster
FRUTALES;48049;Ispaster
FRUTALES;48094;Igorre
FRUTALES;48094;Igorre
FRUTALES;48094;Igorre
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48074;Urduña/Orduña
FRUTALES;48075;Orozko
FRUTALES;48009;Arrankudiaga
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48094;Igorre
FRUTALES;48094;Igorre
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48055;Lemoa
FRUTALES;48074;Urduña/Orduña
FRUTALES;48074;Urduña/Orduña
MANZANO;48018;Berriatua
MANZANO;48018;Berriatua
PERAL;48018;Berriatua
FRUTALES;48060;Markina-Xemein
MANZANO;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48030;Etxebarria
FRUTALES;48030;Etxebarria
FRUTALES;48030;Etxebarria
FRUTALES;48030;Etxebarria
FRUTALES;48018;Berriatua
FRUTALES;48018;Berriatua
FRUTALES;48018;Berriatua
FRUTALES;48030;Etxebarria
FRUTALES;48030;Etxebarria
FRUTALES;48905;Zamudio
FRUTALES;48040;Gatika
FRUTALES;48038;Gamiz-Fika
FRUTALES;48081;Lezama
FRUTALES;48069;Mungia
FRUTALES;48038;Gamiz-Fika
FRUTALES;48089;Urduliz
FRUTALES;48069;Mungia
FRUTALES;48069;Mungia
ARANDANOS;48089;Urduliz
ARANDANOS;48089;Urduliz
ARANDANOS;48089;Urduliz
FRUTALES;48021;Busturia
FRUTALES;48062;Mendata
FRUTALES;48062;Mendata
FRUTALES;48062;Mendata
FRUTALES;48038;Gamiz-Fika
FRUTALES;48037;Galdames
FRUTALES;48037;Galdames
FRUTALES;48032;Elorrio
ARANDANOS;48009;Arrankudiaga
FRUTALES;48079;Errigoiti
ARANDANOS;48040;Gatika
FRUTALES;48907;Kortezubi
FRUTALES;48905;Zamudio
FRUTALES;48022;Karrantza Harana/Valle de Carranza
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
MANZANO;48094;Igorre
FRUTALES;48009;Arrankudiaga
FRUTALES;48089;Urduliz
FRUTALES;48089;Urduliz
FRUTALES;48089;Urduliz
MANZANO;48036;Galdakao
FRUTALES;48092;Bedia
FRUTALES;48023;Artea
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48067;Muxika
FRUTALES;48066;Morga
FRUTALES;48067;Muxika
FRUTALES;48059;Mañaria
FRUTALES;48038;Gamiz-Fika
FRUTALES;48908;Murueta
FRUTALES;48911;Ajangiz
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48038;Gamiz-Fika
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
MANZANO;48058;Mallabia
MANZANO;48058;Mallabia
FRUTALES;48055;Lemoa
FRUTALES;48018;Berriatua
FRUTALES;48901;Derio
VI•EDO DE TXAKOLI;48912;Alonsotegi
VI•EDO DE TXAKOLI;48096;Zalla
VI•EDO DE TXAKOLI;48075;Orozko
VI•EDO DE TXAKOLI;48075;Orozko
VI•EDO DE TXAKOLI;48075;Orozko
VI•EDO DE TXAKOLI;48075;Orozko
VI•EDO DE TXAKOLI;48075;Orozko
VI•EDO DE TXAKOLI;48075;Orozko
VI•EDO DE TXAKOLI;48075;Orozko
VI•EDO DE TXAKOLI;48075;Orozko
VI•EDO DE TXAKOLI;48075;Orozko
FRUTALES;48019;Berriz
FRUTALES;48019;Berriz
FRUTALES;48090;Balmaseda
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48058;Mallabia
FRUTALES;48058;Mallabia
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
FRUTALES;48042;Gordexola
VI•EDO DE TXAKOLI;48042;Gordexola
AKTINIDIA (KIWI);48019;Berriz
AKTINIDIA (KIWI);48019;Berriz
FRUTALES;48033;Ereño
FRUTALES;48033;Ereño
FRUTALES;48079;Errigoiti
FRUTALES;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48009;Arrankudiaga
FRUTALES;48040;Gatika
FRUTALES;48081;Lezama
FRUTALES;48915;Ziortza-Bolibar
FRUTALES;48052;Larrabetzu
FRUTALES;48052;Larrabetzu
FRUTALES;48052;Larrabetzu
MANZANO;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48914;Arratzu
FRUTALES;48914;Arratzu
FRUTALES;48914;Arratzu
FRUTALES;48914;Arratzu
FRUTALES;48901;Derio
FRUTALES;48905;Zamudio
FRUTALES;48905;Zamudio
FRUTALES;48905;Zamudio
FRUTALES;48905;Zamudio
FRUTALES;48063;Mendexa
FRUTALES;48063;Mendexa
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48038;Gamiz-Fika
FRUTALES;48095;Zaldibar
FRUTALES;48067;Muxika
FRUTALES;48095;Zaldibar
FRUTALES;48021;Busturia
PERAL;48021;Busturia
FRUTALES;48021;Busturia
FRUTALES;48021;Busturia
VI•EDO DE TXAKOLI;48021;Busturia
FRUTALES;48021;Busturia
FRUTALES;48905;Zamudio
FRUTALES;48081;Lezama
FRUTALES;48082;Santurtzi
FRUTALES;48041;Gautegiz Arteaga
VI•EDO DE TXAKOLI;48903;Loiu
VI•EDO DE TXAKOLI;48903;Loiu
VI•EDO DE TXAKOLI;48903;Loiu
FRUTALES;48069;Mungia
FRUTALES;48902;Erandio
FRUTALES;48902;Erandio
FRUTALES;48902;Erandio
MANZANO;48018;Berriatua
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
FRUTALES;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
FRUTALES;48071;Muskiz
FRUTALES;48071;Muskiz
FRUTALES;48081;Lezama
FRUTALES;48019;Berriz
FRUTALES;48019;Berriz
FRUTALES;48019;Berriz
FRUTALES;48019;Berriz
FRUTALES;48910;Iurreta
FRUTALES;48009;Arrankudiaga
MANZANO;48067;Muxika
MANZANO;48067;Muxika
MANZANO;48067;Muxika
MANZANO;48067;Muxika
MANZANO;48067;Muxika
MANZANO;48067;Muxika
FRUTALES;48016;Berango
FRUTALES;48016;Berango
VI•EDO DE TXAKOLI;48914;Arratzu
FRUTALES;48063;Mendexa
FRUTALES;48910;Iurreta
FRUTALES;48910;Iurreta
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48081;Lezama
FRUTALES;48067;Muxika
MANZANO;48067;Muxika
FRUTALES;48028;Ea
VI•EDO DE TXAKOLI;48904;Sondika
VI•EDO DE TXAKOLI;48904;Sondika
VI•EDO DE TXAKOLI;48902;Erandio
FRUTALES;48036;Galdakao
AKTINIDIA (KIWI);48062;Mendata
PERAL;48062;Mendata
FRUTALES;48907;Kortezubi
FRUTALES;48907;Kortezubi
FRUTALES;48033;Ereño
FRUTALES;48032;Elorrio
FRUTALES;48058;Mallabia
MANZANO;48058;Mallabia
FRUTALES;48058;Mallabia
FRUTALES;48010;Arrieta
FRUTALES;48040;Gatika
FRUTALES;48040;Gatika
FRUTALES;48040;Gatika
MANZANO;48049;Ispaster
MANZANO;48049;Ispaster
MANZANO;48049;Ispaster
MANZANO;48049;Ispaster
FRUTALES;48059;Mañaria
FRUTALES;48059;Mañaria
FRUTALES;48080;Valle de Trápaga-Trapagaran
FRUTALES;48009;Arrankudiaga
FRUTALES;48906;Forua
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48910;Iurreta
MANZANO;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48902;Erandio
FRUTALES;48033;Ereño
FRUTALES;48049;Ispaster
MANZANO;48049;Ispaster
MANZANO;48049;Ispaster
MANZANO;48049;Ispaster
FRUTALES;48040;Gatika
FRUTALES;48040;Gatika
FRUTALES;48046;Gernika-Lumo
FRUTALES;48914;Arratzu
FRUTALES;48914;Arratzu
FRUTALES;48914;Arratzu
FRUTALES;48019;Berriz
FRUTALES;48011;Arrigorriaga
FRUTALES;48011;Arrigorriaga
FRUTALES;48017;Bermeo
FRUTALES;48017;Bermeo
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48058;Mallabia
FRUTALES;48030;Etxebarria
MANZANO;48030;Etxebarria
FRUTALES;48908;Murueta
FRUTALES;48069;Mungia
FRUTALES;48069;Mungia
FRUTALES;48058;Mallabia
FRUTALES;48081;Lezama
FRUTALES;48094;Igorre
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48060;Markina-Xemein
FRUTALES;48033;Ereño
FRUTALES;48069;Mungia
VI•EDO DE TXAKOLI;48096;Zalla
VI•EDO DE TXAKOLI;48096;Zalla
VI•EDO DE TXAKOLI;48096;Zalla
VI•EDO DE TXAKOLI;48096;Zalla
VI•EDO DE TXAKOLI;48096;Zalla
FRUTALES;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48022;Karrantza Harana/Valle de Carranza
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48067;Muxika
FRUTALES;48065;Ugao-Miraballes
ARANDANOS;48906;Forua
FRUTALES;48009;Arrankudiaga
FRUTALES;48058;Mallabia
FRUTALES;48058;Mallabia
VI•EDO DE TXAKOLI;48012;Bakio
VI•EDO DE TXAKOLI;48012;Bakio
VI•EDO DE TXAKOLI;48012;Bakio
VI•EDO DE TXAKOLI;48012;Bakio
VI•EDO DE TXAKOLI;48012;Bakio
VI•EDO DE TXAKOLI;48012;Bakio
VI•EDO DE TXAKOLI;48012;Bakio
VI•EDO DE TXAKOLI;48012;Bakio
VI•EDO DE TXAKOLI;48012;Bakio
VI•EDO DE TXAKOLI;48012;Bakio
VI•EDO DE TXAKOLI;48012;Bakio
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48909;Nabarniz
FRUTALES;48909;Nabarniz
FRUTALES;48915;Ziortza-Bolibar
FRUTALES;48915;Ziortza-Bolibar
FRUTALES;48915;Ziortza-Bolibar
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48079;Errigoiti
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48079;Errigoiti
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48079;Errigoiti
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48079;Errigoiti
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48066;Morga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48066;Morga
FRUTALES;48083;Ortuella
AKTINIDIA (KIWI);48026;Dima
FRUTALES;48026;Dima
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
AKTINIDIA (KIWI);48913;Zierbena
FRUTALES;48009;Arrankudiaga
FRUTALES;48913;Zierbena
AKTINIDIA (KIWI);48913;Zierbena
FRUTALES;48913;Zierbena
AKTINIDIA (KIWI);48913;Zierbena
FRUTALES;48913;Zierbena
FRUTALES;48913;Zierbena
FRUTALES;48913;Zierbena
FRUTALES;48009;Arrankudiaga
FRUTALES;48913;Zierbena
FRUTALES;48913;Zierbena
FRUTALES;48913;Zierbena
FRUTALES;48913;Zierbena
AKTINIDIA (KIWI);48913;Zierbena
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48910;Iurreta
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48069;Mungia
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48069;Mungia
VI•EDO DE TXAKOLI;48069;Mungia
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48069;Mungia
VI•EDO DE TXAKOLI;48026;Dima
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48041;Gautegiz Arteaga
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48041;Gautegiz Arteaga
VI•EDO DE TXAKOLI;48041;Gautegiz Arteaga
VI•EDO DE TXAKOLI;48041;Gautegiz Arteaga
VI•EDO DE TXAKOLI;48052;Larrabetzu
VI•EDO DE TXAKOLI;48069;Mungia
FRUTALES;48038;Gamiz-Fika
FRUTALES;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48038;Gamiz-Fika
VI•EDO DE TXAKOLI;48053;Laukiz
FRUTALES;48010;Arrieta
FRUTALES;48022;Karrantza Harana/Valle de Carranza
VI•EDO DE TXAKOLI;48045;Güeñes
VI•EDO DE TXAKOLI;48045;Güeñes
VI•EDO DE TXAKOLI;48045;Güeñes
VI•EDO DE TXAKOLI;48045;Güeñes
VI•EDO DE TXAKOLI;48045;Güeñes
VI•EDO DE TXAKOLI;48902;Erandio
VI•EDO DE TXAKOLI;48902;Erandio
FRUTALES;48053;Laukiz
FRUTALES;48053;Laukiz
VI•EDO DE TXAKOLI;48905;Zamudio
FRUTALES;48079;Errigoiti
VI•EDO DE TXAKOLI;48036;Galdakao
VI•EDO DE TXAKOLI;48036;Galdakao
VI•EDO DE TXAKOLI;48036;Galdakao
VI•EDO DE TXAKOLI;48036;Galdakao
VI•EDO DE TXAKOLI;48036;Galdakao
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48094;Igorre
FRUTALES;48076;Sukarrieta
FRUTALES;48076;Sukarrieta
FRUTALES;48085;Sopelana
AKTINIDIA (KIWI);48041;Gautegiz Arteaga
FRUTALES;48041;Gautegiz Arteaga
MANZANO;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
MANZANO;48009;Arrankudiaga
FRUTALES;48095;Zaldibar
FRUTALES;48095;Zaldibar
FRUTALES;48095;Zaldibar
FRUTALES;48095;Zaldibar
FRUTALES;48017;Bermeo
FRUTALES;48039;Garai
FRUTALES;48032;Elorrio
FRUTALES;48032;Elorrio
FRUTALES;48045;Güeñes
FRUTALES;48069;Mungia
FRUTALES;48037;Galdames
FRUTALES;48037;Galdames
AKTINIDIA (KIWI);48079;Errigoiti
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48067;Muxika
FRUTALES;48028;Ea
AKTINIDIA (KIWI);48079;Errigoiti
FRUTALES;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48056;Lemoiz
VI•EDO DE TXAKOLI;48056;Lemoiz
VI•EDO DE TXAKOLI;48043;Gorliz
FRUTALES;48026;Dima
MANZANO;48906;Forua
MANZANO;48906;Forua
FRUTALES;48906;Forua
FRUTALES;48906;Forua
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48905;Zamudio
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
VI•EDO DE TXAKOLI;48081;Lezama
FRUTALES;48038;Gamiz-Fika
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48024;Zeanuri
FRUTALES;48915;Ziortza-Bolibar
MANZANO;48009;Arrankudiaga
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48062;Mendata
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
VI•EDO DE TXAKOLI;48067;Muxika
FRUTALES;48017;Bermeo
FRUTALES;20055;#N/D
FRUTALES;48017;Bermeo
MANZANO;48067;Muxika
MANZANO;48067;Muxika
MANZANO;48067;Muxika
MANZANO;48067;Muxika
MANZANO;48067;Muxika
MANZANO;48067;Muxika
MANZANO;48067;Muxika
FRUTALES;48093;Areatza
FRUTALES;48026;Dima
FRUTALES;48905;Zamudio
FRUTALES;48093;Areatza
FRUTALES;48093;Areatza
FRUTALES;48905;Zamudio
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48013;Barakaldo
FRUTALES;48013;Barakaldo
FRUTALES;48009;Arrankudiaga
FRUTALES;48091;Atxondo
FRUTALES;48091;Atxondo
FRUTALES;48032;Elorrio
VI•EDO DE TXAKOLI;48046;Gernika-Lumo
FRUTALES;48046;Gernika-Lumo
FRUTALES;48017;Bermeo
FRUTALES;48009;Arrankudiaga
FRAMBUESAS;1009;#N/D
FRAMBUESAS;48074;Urduña/Orduña
FRUTALES;48028;Ea
FRUTALES;48028;Ea
FRUTALES;48028;Ea
FRUTALES;48028;Ea
FRUTALES;48025;Zeberio
AKTINIDIA (KIWI);48025;Zeberio
FRUTALES;48025;Zeberio
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
FRUTALES;48026;Dima
FRUTALES;48074;Urduña/Orduña
FRUTALES;48074;Urduña/Orduña
FRUTALES;48074;Urduña/Orduña
FRUTALES;48025;Zeberio
FRUTALES;48074;Urduña/Orduña
FRUTALES;48009;Arrankudiaga
FRUTALES;48009;Arrankudiaga
FRUTALES;48075;Orozko
FRUTALES;48075;Orozko
